PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID
24130,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,70,Paris Johnson Jr.,OL,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24170,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,15,Clayton Tune,QB,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,991017237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24173,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,14,Michael Wilson,WR,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2.00,1.00,18.00,18,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,WR,991017238,0.00,2.30,0.00,0.00,0.00,0.00,0.00,2.80,,1,7,18354
24189,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,13,Kei'Trel Clark,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,DB,991017239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24267,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,44,Owen Pappoe,ILB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991017240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24440,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,55,Dante Stills,DT,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,1.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,DL,991017243,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24449,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,84,Elijah Higgins,TE,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991017244,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24456,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,24,Starling Thomas V,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991017245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,7,18354
24609,1,2023,10/8/2023 4:05:00 PM,5,ARI,CIN,HOME,31,Emari Demercado,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,10.00,45.00,4.5,1.00,11.00,3.00,1.00,12.00,12,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,RB,991017247,0.00,12.20,0.00,0.00,0.00,0.00,0.00,12.70,,1,7,18354
17986,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,83,Tyler Boyd,WR,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,7.00,6.00,39.00,6.5,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,WR,991017147,0.00,6.90,0.00,0.00,0.00,0.00,0.00,9.90,,7,1,18354
18083,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,98,DJ Reader,DT,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,DL,991017148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
18137,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,64,Ted Karras,C,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
18316,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,21,Mike Hilton,CB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,DB,991017150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
18858,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,28,Joe Mixon,RB,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,25.00,81.00,3.2,0.00,10.00,4.00,4.00,13.00,3.2,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,RB,991017152,0.00,11.40,0.00,0.00,0.00,0.00,0.00,13.40,,7,1,18354
18953,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,22,Chidobe Awuzie,CB,DEF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991017153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Out,7,1,18354
18981,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,91,Trey Hendrickson,DE,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,2.50,10.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,DL,991017154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
19228,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,68,Josh Tupou,DT,DEF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DL,991017158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
19814,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,75,Orlando Brown Jr.,OT,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
19871,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,94,Sam Hubbard,DE,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,DL,991017163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
19885,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,92,B.J. Hill,DT,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,DL,991017164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
19908,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,65,Alex Cappa,G,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20157,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,35,Jalen Davis,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991017169,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20760,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,61,Cody Ford,G,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017172,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20915,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,57,Germaine Pratt,LB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,7.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,LB,991017175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20931,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,89,Drew Sample,TE,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991017176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20936,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,74,Max Scharping,G,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20949,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,81,Irv Smith Jr.,TE,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991017178,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20987,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,73,Jonah Williams,OT,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
20990,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,32,Trayveon Williams,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.00,5.00,5,0.00,5.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,RB,991017180,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,,7,1,18354
21046,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,6,Jake Browning,QB,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,991017182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
21131,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,33,Nick Scott,S,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,DB,991017184,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
21263,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,16,Trenton Irwin,WR,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,10.00,8.00,60.00,7.5,0.00,13.00,1.00,0.00,4.00,68.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,WR,991017185,0.00,10.00,0.00,0.00,0.00,0.00,0.00,14.00,,7,1,18354
21690,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,5,Tee Higgins,WR,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,991017188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Out,7,1,18354
21693,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,9,Joe Burrow,QB,OFF,Y,Y,46.00,36.00,317.00,78.3,6.9,8.8,3.00,1.00,108.06,63.00,3.00,30.00,4.00,7.00,1.8,0.00,10.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.38,QB,991017189,0.00,24.38,0.00,0.00,0.00,0.00,0.00,27.38,,7,1,18354
21800,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,84,Mitchell Wilcox,TE,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991017190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
21911,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,51,Markus Bailey,LB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991017191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
21913,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,49,Joe Bachie,LB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991017192,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
21999,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,59,Akeem Davis-Gaither,LB,DEF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991017195,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Out,7,1,18354
22003,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,55,Logan Wilson,LB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,LB,991017196,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
22564,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,1,Ja'Marr Chase,WR,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,19.00,15.00,192.00,12.8,3.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.20,WR,991017203,0.00,44.70,0.00,0.00,0.00,0.00,0.00,55.20,,7,1,18354
22647,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,25,Chris Evans,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,991017205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
22732,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,79,Jackson Carman,OT,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
22774,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,97,Jay Tufele,DT,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DL,991017209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
22802,1,2023,10/8/2023 4:05:00 PM,5,CIN,ARI,AWAY,70,D'Ante Smith,OT,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991017211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7,1,18354
